N,P,K,temperature,humidity,ph,rainfall,label
106.93,25.17,56.0,28.9678291,92.16175062,6.42811322,22.23441752,muskmelon
76.0,16.24,50.3,28.30952729,93.21780092,6.78152758,22.74650142,muskmelon
104.68,29.5,49.48,28.93962705,93.98449454,5.92511498,22.72797967,muskmelon
89.51,9.79,46.83,28.18354454,92.88277942,6.6796389,19.71585892,muskmelon
102.19,18.26,48.34,29.82000119,92.64793085,6.52742993,25.95273931,muskmelon
104.74,9.61,48.55,28.20199093,92.24577062,6.56662366,25.31258287,muskmelon
113.52,10.32,49.85,29.10834887,90.14714366,6.29007796,30.37668895,muskmelon
115.43,8.45,49.11,27.88562384,91.67522052,6.19072528,22.60688691,muskmelon
76.0,12.35,50.5,29.71522884,91.3454084,6.03839545,25.18639983,muskmelon
124.0,14.53,49.45,28.5767164,89.99342951,6.07940475,26.09059467,muskmelon
112.77,21.7,47.54,27.41636875,93.84421718,6.22939481,28.67208343,muskmelon
86.91,30.07,49.57,29.47597896,92.87137879,6.28278887,19.24571283,muskmelon
92.54,19.26,47.57,27.69224261,93.44393029,6.49471464,22.8363297,muskmelon
96.95,18.51,51.53,29.83332891,92.67959842,6.43884228,20.96187515,muskmelon
111.08,22.91,50.05,28.06871603,93.30842787,6.34739205,24.62784379,muskmelon
76.0,16.19,49.76,28.7216457,92.97070872,6.58152004,22.22497906,muskmelon
94.5,13.93,51.81,27.15256171,92.13421205,6.32218543,22.77639404,muskmelon
76.0,21.97,52.35,28.74804634,91.99208001,6.12581841,26.81717116,muskmelon
107.59,27.81,53.55,27.54025372,92.24744373,6.04681776,19.59032573,muskmelon
112.19,6.67,50.86,27.56343021,89.52035167,6.09716521,23.2937255,muskmelon
91.65,16.51,51.33,29.34838281,91.41933901,6.18963617,24.34236239,muskmelon
101.47,16.52,47.27,29.14878255,91.05663437,6.16691217,24.36580929,muskmelon
124.0,20.87,50.47,28.02569975,93.70362524,6.31468381,24.97911801,muskmelon
81.61,26.04,45.57,29.03004887,89.99839496,6.26620171,20.642737,muskmelon
85.48,6.72,51.97,28.78571091,91.373915,6.36894691,28.84524791,muskmelon
93.45,8.59,49.58,29.19109271,92.41888603,5.98423803,25.02728318,muskmelon
81.03,32.5,49.22,28.46438171,91.15320772,6.25921294,21.81212048,muskmelon
105.46,32.5,48.27,28.53257365,92.31485828,5.99727957,25.11114311,muskmelon
111.78,18.14,50.1,28.5622225,92.69004992,6.3581766,25.49006523,muskmelon
108.22,18.86,56.0,29.10998055,91.63189297,6.46128377,26.7928085,muskmelon
23.22,144.0,200.37,21.95834291,90.49473894,6.06733986,102.13386663,apple
15.55,136.01,201.83,22.24880192,93.21304442,6.2078822,121.93277625,apple
37.62,132.74,195.61,22.03170129,92.72495034,6.32887895,120.95561868,apple
17.28,133.52,197.46,21.19595716,91.81718539,6.35431346,127.46974355,apple
22.23,127.58,197.21,21.50832753,91.13343596,5.79315989,113.53874557,apple
21.79,130.65,197.69,21.97660078,91.70754672,5.70860536,124.05431435,apple
37.86,123.83,203.5,23.78900516,94.48186691,5.53069687,115.9146725,apple
3.08,132.87,206.0,21.89847404,93.79218718,6.23116314,110.11491218,apple
16.99,130.41,197.16,21.18614583,91.16472347,5.76538806,102.27264528,apple
21.82,129.47,198.26,22.66970112,92.75071014,5.87068609,115.51316439,apple
6.18,141.39,194.0,22.93520658,91.92566405,5.61467485,121.12102066,apple
19.18,134.1,196.04,23.57627092,93.72931494,5.41575577,120.29065225,apple
-4.0,139.83,198.96,22.90495954,91.15836788,5.76413201,102.76850141,apple
4.37,142.15,197.94,23.51800626,91.85023258,5.7114083,105.97284882,apple
44.0,135.16,198.41,23.04224988,93.00397695,5.48838895,109.84247925,apple
-0.67,139.84,197.28,20.74049408,93.41725191,5.5387099,119.16499083,apple
-2.62,129.01,198.21,21.97438997,90.18311482,5.76949192,119.23145633,apple
28.53,136.54,198.59,23.60555496,91.51955376,5.83410243,117.12898222,apple
10.08,138.21,194.8,23.50077583,93.62565495,5.41575577,107.23484389,apple
-2.73,135.02,200.68,22.85824556,94.20390377,6.0119898,111.18540416,apple
20.65,140.3,205.03,23.82580493,94.54513421,5.76793942,103.78267989,apple
22.74,134.89,199.24,22.95876242,91.96817793,6.22470265,115.72578816,apple
14.61,128.16,198.98,22.79201742,91.99298496,5.66051443,116.64737757,apple
28.09,139.2,194.0,21.79468824,92.00179365,5.82490597,122.02021324,apple
14.4,137.59,202.5,22.07234988,93.89422031,6.12280662,113.01392903,apple
13.82,125.1,197.34,23.3729476,94.3136878,6.28761483,100.87048335,apple
36.26,142.32,197.88,23.41343295,95.32244909,6.04223696,118.90207187,apple
1.31,132.91,199.66,23.29370249,91.12967751,6.05278604,105.64728741,apple
12.47,144.21,199.03,23.53779917,91.30455357,6.09608089,113.07260616,apple
18.06,136.7,206.0,22.26069586,91.11193777,5.87938986,112.21152408,apple
22.35,125.21,197.44,22.76452324,90.9240743,5.88002766,107.1149904,apple
26.71,138.74,200.24,20.74530338,91.37148352,5.99819366,115.8462967,apple
8.07,137.28,203.22,23.09075441,93.13493602,6.2619169,111.5069626,apple
9.18,132.61,194.11,22.93223158,93.10337374,6.14048405,112.13545089,apple
11.42,132.1,201.54,23.18448596,92.38602343,6.0381681,97.63076255,apple
37.26,145.2,199.95,21.93132232,92.86349078,5.81441351,107.57820075,apple
-2.71,130.34,201.52,23.54992748,92.14910396,5.60175485,111.72350103,apple
32.07,133.53,197.09,22.81832722,91.66149108,6.16591164,102.87792284,apple
16.68,133.47,201.98,23.24973377,93.1087273,6.47516349,127.46974355,apple
14.08,134.93,197.26,21.30042644,94.15313134,6.29321164,118.39917785,apple
33.02,137.39,195.94,23.55637531,91.41406228,5.56544424,112.71866784,apple
27.82,132.99,202.4,22.09115678,93.89695154,6.06230368,115.26967821,apple
6.84,136.01,200.37,22.62762254,93.684152,5.76830993,113.28314225,apple
15.78,118.37,200.44,21.8754977,93.65821287,5.69244494,102.08521652,apple
3.36,140.57,196.67,22.13165235,93.31653443,5.95477396,115.68627786,apple
17.91,126.38,200.02,22.94646522,91.3033676,6.20505106,110.67988452,apple
19.7,134.9,201.85,22.85414797,91.840716,6.2119806,124.74601436,apple
11.64,135.99,202.02,23.15540072,93.60780643,5.99604976,116.91546056,apple
19.51,128.63,198.21,21.65104002,92.82375655,5.82939917,113.90511487,apple
37.32,137.79,202.14,22.45072515,94.56880781,5.72842781,122.97353592,apple
4.73,123.09,200.43,22.0124626,91.11012507,6.14627445,114.31920409,apple
21.43,130.33,201.28,24.29289514,91.73189899,5.879008,112.55189661,apple
29.0,125.69,197.62,23.58476609,92.46876959,6.08977068,114.37365115,apple
3.62,131.02,201.68,22.69847964,90.94117572,6.5328091,108.88752338,apple
14.13,129.78,199.61,22.95822149,92.12014997,5.90106809,106.37238232,apple
30.34,137.58,202.49,23.33732261,94.25487428,6.14901062,112.92697108,apple
0.18,145.64,197.94,23.11470533,92.11890561,6.59491781,105.8407553,apple
12.95,117.5,197.05,23.41965678,92.32343829,6.46170419,112.3968339,apple
13.7,144.93,198.34,21.22221145,92.04371652,5.97269193,108.40641243,apple
35.08,117.96,199.1,21.90676123,94.1330863,6.57967127,108.91987866,apple
5.16,138.31,194.71,24.14720595,92.85084071,6.10715444,124.14364651,apple
15.35,147.5,194.41,22.27710946,89.53627816,6.24027989,125.18442345,apple
24.58,144.12,197.09,23.41606326,93.4066621,6.13090278,107.00687525,apple
16.98,142.82,200.75,22.13598666,89.53627816,5.73583962,101.61676684,apple
8.51,122.85,194.0,22.67231506,93.4774214,5.71538316,110.09304076,apple
26.51,137.62,204.76,22.18581802,91.79947783,6.37918307,103.0400244,apple
6.32,139.89,202.24,21.9692276,91.24487822,6.14164548,112.22061629,apple
36.1,136.72,202.13,22.42098106,90.90141314,6.07873233,127.46974355,apple
30.82,131.99,198.15,23.06511553,92.01679942,6.21295358,115.2678186,apple
26.35,122.51,201.97,21.73723602,90.99703564,6.45273137,108.22523802,apple
26.26,144.01,201.89,22.26812617,91.28969908,5.78593306,106.41140457,apple
23.6,127.26,201.69,23.51050428,90.90270331,5.42179007,112.61591261,apple
8.88,131.79,201.01,22.92482444,92.78821414,6.04828596,119.44494419,apple
12.71,144.08,205.23,23.23374555,92.88933551,6.29255275,116.88204008,apple
21.64,140.64,194.31,22.93699253,91.64319452,6.03754238,115.80331641,apple
-3.69,122.04,201.62,22.28681651,89.72547934,5.42029995,114.8602747,apple
18.56,147.28,198.95,22.06507831,89.53627816,6.08075659,119.17895786,apple
22.29,136.58,200.85,23.2215193,93.91787338,5.72483435,110.96920928,apple
10.65,117.5,201.7,21.79606617,91.74228712,5.87175527,108.93586721,apple
15.68,144.88,199.39,21.6887602,94.67265547,5.89655096,117.94687019,apple
-4.0,123.81,199.92,22.31514319,92.30735395,6.51935889,106.51828666,apple
19.6,147.5,195.01,22.93189916,92.8677707,5.62212553,107.69559727,apple
-3.24,126.26,198.2,24.27849377,91.90722847,6.07696064,100.40568126,apple
19.68,147.5,194.0,22.01175441,92.69857303,6.06379336,97.63076255,apple
37.14,132.6,196.4,22.26198246,93.15884864,5.87871776,115.52018818,apple
44.0,147.5,199.21,23.18634796,94.57034411,5.58307792,112.55282917,apple
1.69,144.75,198.94,22.60214294,89.53627816,6.16103276,127.46974355,apple
21.39,139.38,201.54,22.15279534,92.79123662,6.02024338,125.12593922,apple
25.93,143.18,203.3,23.00955821,91.17197865,5.99294145,108.81447114,apple
21.88,142.94,200.01,23.72513056,92.85352545,6.25890762,122.65174662,apple
25.19,140.9,203.89,22.49682326,92.18371771,5.41575577,110.06979361,apple
16.52,132.1,198.63,22.92667869,93.49705964,5.45471387,108.27674768,apple
28.95,141.15,200.53,21.12467297,93.34650737,6.09111341,102.59988416,apple
20.74,134.34,200.69,22.89689675,94.73176876,6.12311732,108.17617373,apple
29.74,122.3,196.78,21.80650478,91.55204023,5.60493218,105.10640449,apple
24.89,132.43,205.56,22.94567655,92.9802358,5.85400349,112.3309529,apple
28.17,117.5,200.04,22.3196103,93.73671653,5.9628251,103.42276105,apple
24.23,132.79,194.0,22.03157857,91.79872152,5.56201733,107.28511047,apple
22.68,121.15,196.39,22.97681292,94.37058624,5.78324611,107.606543,apple
8.72,142.12,202.14,22.61931837,90.42952848,6.15492838,116.31870002,apple
11.37,144.1,201.17,21.88439282,93.14259546,5.83276743,104.99052516,apple
23.08,143.76,199.07,22.65029214,92.63476423,6.13901893,127.46974355,apple
24.64,117.5,204.31,23.12728374,90.574785,5.65534907,123.02950939,apple
37.29,135.86,203.64,21.56781014,92.26205871,6.20442695,114.13977153,apple
17.54,128.6,196.47,22.12311205,94.87934391,5.52594258,111.30980211,apple
22.81,138.97,195.15,24.02948872,90.70442068,5.85140406,118.43130686,apple
25.63,133.79,197.04,22.87483774,92.7358619,6.31125344,117.84863746,apple
-2.93,131.6,194.55,22.38894979,91.76106407,6.23614197,109.72929756,apple
22.06,141.3,199.19,22.89241209,94.53358956,6.20604318,109.3383306,apple
14.91,124.44,194.0,21.17666966,91.35962505,5.91475702,106.71534693,apple
29.11,141.8,206.0,24.05294744,91.99029167,6.14118007,110.20463187,apple
17.36,133.32,200.79,23.97090265,91.86525115,5.91018231,113.5085443,apple
17.36,137.76,200.54,23.58909165,89.53627816,5.94546988,115.3641634,apple
18.38,130.06,199.33,23.99416291,90.7817665,5.95880165,121.72451686,apple
6.04,142.61,198.24,22.01983776,92.98633608,5.79577059,100.47297657,apple
19.94,123.46,203.67,22.96438922,91.36375402,5.75397817,105.97754215,apple
22.77,117.5,201.95,21.86192264,89.53627816,5.72258431,112.91886564,apple
29.98,132.19,206.0,21.11637194,91.19000787,6.12489888,101.45594645,apple
32.62,141.14,204.24,22.42193857,94.6445805,6.2085024,106.62892388,apple
11.53,126.56,195.42,23.81182207,94.64579147,5.853557,104.74371253,apple
13.89,139.03,199.43,22.27754351,93.61858443,5.80757224,109.79471849,apple
23.08,117.5,198.23,22.97821662,92.99770043,5.74707129,107.42781147,apple
26.88,139.23,199.71,22.46211543,92.71506312,5.93355487,117.04755544,apple
-4.0,128.2,202.53,23.18001792,95.1600474,5.48909775,117.40868223,apple
22.26,142.23,199.07,22.52360629,93.59966927,5.82937292,112.50783792,apple
17.06,119.48,200.79,22.20439889,93.02246542,6.25643493,111.21243901,apple
28.35,131.04,199.03,23.05308104,93.66356036,5.99020004,123.09140914,apple
18.89,144.28,197.68,22.17541098,92.42407417,5.71840856,110.10252208,apple
13.44,127.71,199.69,24.01985055,95.1890954,5.8662066,109.43732227,apple
26.45,136.95,196.21,21.72703092,90.32882334,5.81635045,118.48069897,apple
19.85,132.64,202.07,22.54029843,92.20184532,6.26462386,115.19602565,apple
25.19,132.97,201.67,22.99598699,92.87732155,6.0552185,123.45912928,apple
13.79,140.57,202.58,21.58409073,91.0609212,5.88762962,103.51397876,apple
5.68,137.13,198.52,22.16740864,93.55280765,5.72053119,110.98122451,apple
8.79,123.14,202.44,21.38497622,91.66320639,6.10118926,104.01774049,apple
6.15,131.57,201.95,21.55455289,93.40663239,6.10418846,111.48764564,apple
9.33,143.68,200.33,23.43120751,92.27773852,5.57006451,105.25402315,apple
7.97,131.13,197.11,23.0200735,92.199625,5.80713439,103.8548736,apple
20.83,122.47,200.47,23.19552563,94.48772425,5.65875122,118.12107938,apple
6.7,147.5,198.01,22.63482003,94.09271569,5.896734,120.68605857,apple
17.01,146.75,201.09,22.39390605,92.3341959,5.91070226,119.64714115,apple
11.14,147.5,203.41,23.01296301,90.91853581,5.78236238,121.13126705,apple
24.95,123.84,201.69,22.52104902,89.95655192,6.22990414,127.46974355,apple
26.16,129.85,202.44,22.26136762,91.77824232,6.16520684,106.30559727,apple
-4.0,119.51,198.55,22.21764,91.92621283,6.01992889,116.03217299,apple
44.0,140.24,194.85,23.05341041,93.58624952,6.05899579,115.74445837,apple
14.45,135.57,195.28,22.0610693,94.04169265,6.35268056,105.69545838,apple
20.01,118.92,196.37,22.29914062,93.30486091,6.30756933,117.53585054,apple
23.35,139.29,195.26,22.76954203,89.53627816,6.13058114,118.92339362,apple
12.4,134.33,200.18,22.76708212,92.18896514,5.787941,111.97886332,apple
22.27,133.33,203.29,22.1440144,89.53627816,5.9999322,116.0817776,apple
43.57,133.59,199.87,22.66865887,93.00714428,5.67312065,126.02480241,apple
28.57,137.91,198.08,21.48772798,93.61593383,5.81545845,127.2463757,apple
13.97,147.5,201.21,21.28616316,93.63028928,5.9118882,111.83972297,apple
-3.1,135.6,200.54,22.70284526,92.87988749,6.59772419,112.33159228,apple
8.05,134.08,200.7,22.27970456,94.17714426,5.84072258,121.16052765,apple
15.02,132.58,203.35,22.24010882,93.45490671,6.59772419,115.9595719,apple
32.21,121.21,197.63,23.30667299,92.21286689,6.34591129,115.29547543,apple
7.48,122.98,204.78,24.02163547,92.26236583,5.94066016,111.45610388,apple
27.52,143.68,205.28,22.60002111,92.08793693,5.87572843,106.43790987,apple
32.43,132.57,201.46,23.81341595,92.65037473,6.26202167,119.56293938,apple
30.43,139.11,200.57,20.74049408,90.95143418,6.41573969,121.55921404,apple
28.34,130.33,201.0,21.01087679,93.43256424,6.36942009,114.43822456,apple
17.65,143.19,201.29,23.4143516,94.18339958,5.8219561,107.00709329,apple
19.07,141.23,201.91,22.87821793,92.01546877,5.76231645,106.17549755,apple
11.45,135.47,197.41,21.39034477,90.59733828,6.10350834,112.6517905,apple
21.9,128.72,202.67,23.67794504,93.59054511,6.32487352,114.00289092,apple
31.46,146.07,197.06,23.69464363,92.35098774,5.74347706,114.85023031,apple
31.12,128.98,197.18,22.20069717,93.56588631,5.77300923,124.19250095,apple
16.36,144.61,200.8,22.95601969,92.25040927,6.09149829,105.05572365,apple
31.16,134.16,202.62,23.21432994,92.83385136,5.97397378,102.03326122,apple
18.87,117.5,201.04,23.32672165,90.53182314,5.7035368,102.7661354,apple
15.61,130.83,200.98,21.92164792,91.90755956,5.63029148,115.04181716,apple
26.16,127.88,199.42,21.76042878,94.15138191,5.91681455,109.5704223,apple
16.8,144.66,201.95,23.27346324,91.67468695,5.48273118,117.21391056,apple
16.26,144.82,196.71,22.83665765,89.53627816,6.58755043,108.84811762,apple
14.19,127.51,201.59,22.81516543,91.69389322,5.97159309,111.96706077,apple
24.83,130.78,200.12,22.07406746,91.8646298,5.97570473,103.95679341,apple
21.26,141.28,201.36,23.54456904,92.35019982,5.41575577,109.30887471,apple
28.83,131.04,199.53,23.83078233,93.0700914,5.77954696,119.83447609,apple
-2.1,132.83,199.46,22.4618552,89.53627816,5.98460695,114.35104305,apple
18.23,133.94,196.12,23.44533731,89.71054156,5.99635665,111.15771455,apple
23.77,128.19,201.15,24.21773425,91.23364009,5.77420574,109.97974672,apple
28.65,122.11,202.72,24.29289514,94.8863638,5.65385149,116.14186629,apple
31.1,123.54,199.35,22.06467443,92.12020202,6.51562207,115.38568386,apple
34.75,141.56,201.48,20.74049408,91.78064822,6.00857184,114.00035997,apple
19.8,129.66,198.01,22.33107278,93.80841041,5.78373895,105.84634349,apple
11.72,135.56,199.81,23.22341113,90.14537972,5.47496146,115.90638098,apple
33.39,122.43,195.8,20.99235931,93.49057106,6.04867969,121.52453694,apple
25.64,127.38,194.33,22.60710641,91.79769186,5.66797121,123.00037655,apple
15.0,139.39,196.09,23.55665237,92.52304871,6.16908209,112.27353819,apple
31.83,140.35,204.3,21.63603111,93.2807765,6.07129961,127.46974355,apple
43.6,131.45,200.69,22.36905191,91.17486359,6.1226476,127.46974355,apple
19.35,144.38,204.7,21.93179147,92.61819934,5.95723465,112.85033539,apple
4.86,134.89,197.67,23.44547031,95.40995412,5.8222112,116.34703326,apple
44.0,140.09,197.86,22.75090818,93.06255256,5.86966553,116.83185862,apple
-3.95,130.97,201.44,21.99072988,90.84901585,5.69576624,107.20314505,apple
23.59,126.8,199.92,22.01806111,92.00556723,6.11759338,114.22073916,apple
10.53,147.5,199.87,24.29289514,90.25917567,5.68047716,126.24127266,apple
10.28,137.94,200.74,23.23059013,91.05266366,5.55393191,107.90199971,apple
16.28,9.27,11.86,29.35889501,92.11030923,6.2323529,109.13161399,orange
12.22,14.83,4.55,22.84966463,93.04499469,7.15681407,107.44910658,orange
-2.89,25.79,12.97,28.54909403,91.99924219,6.6467564,120.56139654,orange
42.83,2.54,8.67,20.37587132,91.2613846,6.88216047,113.14337336,orange
24.79,9.72,7.92,21.06752912,92.3041957,7.4971575,114.09105613,orange
21.11,10.47,7.06,19.85296876,90.4208339,7.34353707,114.55630466,orange
30.28,32.5,10.6,13.46021793,91.55013944,6.2084768,117.68080061,orange
16.56,17.67,16.0,18.11298919,92.11161744,6.3622935,114.77837854,orange
18.39,7.01,6.25,20.24024656,93.75367136,6.12165667,120.09338783,orange
11.18,16.29,12.73,20.77301239,91.80305266,6.48172206,105.67645539,orange
30.28,13.95,4.29,15.72210029,94.42472204,6.41496733,101.45736086,orange
25.41,13.07,4.85,22.02334242,92.71817007,6.86053892,107.29550409,orange
18.33,16.87,12.12,25.72571957,91.60071973,7.44269354,102.54652489,orange
21.5,8.66,11.71,19.40924722,91.22807707,7.82228923,110.28616512,orange
2.98,17.11,7.41,18.28980221,91.84979509,6.91197377,114.078283,orange
38.27,9.75,6.92,27.21285082,90.69269219,7.39665465,112.54895352,orange
28.69,16.2,10.58,26.82907145,91.3576872,7.51370599,114.92403448,orange
9.75,17.92,4.57,20.28529356,92.32296387,7.58964125,112.88087637,orange
1.02,14.45,7.24,26.60043043,91.32083128,7.54134565,110.76870215,orange
19.05,9.64,11.65,18.47720147,90.43403967,6.33764222,98.62516672,orange
30.26,2.5,6.3,24.65681009,93.31820372,6.88843538,108.4655395,orange
-4.0,19.51,12.09,22.14360992,92.97707563,6.84054431,99.54355558,orange
-4.0,24.84,9.2,26.13692208,94.80805205,6.40467586,115.69450853,orange
26.76,22.48,9.37,37.16043411,92.70192898,7.60334216,119.6970177,orange
0.69,18.03,6.57,27.23611607,93.16085277,6.86993281,115.11926658,orange
15.9,10.28,14.47,11.70751118,93.83042204,6.87869188,115.31552056,orange
9.15,11.46,11.6,10.45436386,91.18312093,7.70372549,113.87221609,orange
-4.0,20.01,10.55,26.81139888,93.55017901,8.13738912,117.60185746,orange
23.63,25.07,8.85,21.82382655,91.55053562,6.40781943,111.01341183,orange
12.62,15.38,11.16,37.39623687,90.1920523,6.53293143,119.6725902,orange
40.3,26.17,10.24,13.73351265,94.40060224,7.63944723,102.87421832,orange
18.35,3.0,8.5,19.32277969,91.5249195,6.81797254,111.6525451,orange
14.33,20.19,6.3,23.40981456,90.29030711,6.46184465,106.45048309,orange
24.67,26.62,8.23,24.99157989,93.29969317,5.89351834,101.53490579,orange
8.19,21.98,9.91,24.52734794,91.0219675,6.95527333,121.63818623,orange
13.51,20.27,9.63,24.42153554,93.3502685,6.81795593,113.90446407,orange
28.57,15.65,6.78,24.66458432,94.83234163,7.03151458,106.24798356,orange
38.64,18.45,9.91,20.13152483,89.82082638,6.4297385,112.4077158,orange
-4.0,24.97,10.32,25.36738958,94.38390659,7.38678843,103.37185621,orange
11.28,15.7,5.51,19.46905108,92.39107628,6.62435892,118.1456379,orange
28.94,6.99,9.36,21.30158284,92.0619206,6.52853494,103.90072988,orange
17.11,23.61,7.85,23.22995749,93.75461844,5.81184615,113.44716534,orange
